point_id,traj,lon,lat,year,ndvi_median,n_images_that_year
c2_039,2,-89.947588,21.136486053466797,1998.0,0.6875495314598083,53
c2_040,2,-90.061304,21.10468864440918,1998.0,0.6846479177474976,53
c2_041,2,-90.075856,21.134868621826172,1998.0,0.67058265209198,53
c2_042,2,-89.99959564208984,21.12004852294922,1998.0,0.5841814279556274,53
c2_043,2,-90.101725,21.08043670654297,1998.0,0.6311832666397095,53
c2_044,2,-90.026004,21.113851,1998.0,0.6973750591278076,53
c2_045,2,-90.118162,21.129209518432617,1998.0,0.5115824937820435,53
c2_046,2,-89.94139099121094,21.172056198120117,1998.0,0.6916162371635437,53
c2_047,2,-89.969685,21.1402587890625,1998.0,0.7291974425315857,53
c2_048,2,-90.1038818359375,21.095527,1998.0,0.5275503396987915,53
c2_049,2,-89.99231719970703,21.149690628051758,1998.0,0.5716679692268372,53
c2_050,2,-89.950822,21.121396,1998.0,0.6605951189994812,53
c3_045,3,-89.992859,21.161815643310547,1998.0,0.13203057646751404,53
c3_003,3,-90.034357,21.15858268737793,1998.0,0.16925935447216034,53
c3_026,3,-89.986931,21.149959564208984,1998.0,0.790012538433075,53
c3_008,3,-90.084209,21.151576,1998.0,0.18883678317070007,53
c3_017,3,-89.970493,21.159929275512695,1998.0,0.6359013319015503,53
c3_004,3,-89.982619,21.180679,1998.0,0.14388848841190338,53
c3_040,3,-89.9742660522461,21.185529708862305,1998.0,0.7319416403770447,53
c3_024,3,-89.97722625732422,21.183913,1998.0,0.6990391612052917,53
c3_013,3,-89.995823,21.13837242126465,1998.0,0.7172708511352539,53
c3_018,3,-90.062113,21.107114,1998.0,0.7257540822029114,53
c3_007,3,-90.088521,21.146995,1998.0,0.15498553216457367,53
c3_014,3,-89.951361,21.199003219604492,1998.0,0.5666439533233643,53
c3_042,3,-89.950283,21.199003219604492,1998.0,0.5237288475036621,53
c3_029,3,-90.000135,21.137563705444336,1998.0,0.6846843361854553,53
c3_005,3,-90.003638,21.111964,1998.0,0.642734706401825,53
c3_022,3,-90.005524,21.112503051757812,1998.0,0.5894222259521484,53
c3_002,3,-89.953786,21.197656,1998.0,0.5395646095275879,53
c3_015,3,-89.940852,21.162086486816406,1998.0,0.5439629554748535,53
c3_020,3,-90.016842,21.116006,1998.0,0.639125406742096,53
c3_027,3,-89.982619,21.149421,1998.0,0.5956809520721436,53
c3_030,3,-89.942738,21.1674747467041,1998.0,0.4964396357536316,53
c3_050,3,-89.941929,21.168553,1998.0,0.45168372988700867,53
c3_009,3,-89.986392,21.149959564208984,1998.0,0.7712571620941162,53
c3_033,3,-90.039208,21.102802276611328,1998.0,0.5948136448860168,53
c3_038,3,-89.976152,21.169361114501953,1998.0,0.5838792324066162,53
c3_023,3,-89.97183990478516,21.169361114501953,1998.0,0.5708142518997192,53
c3_032,3,-90.00040435791016,21.138642,1998.0,0.5699511170387268,53
c3_046,3,-89.994476,21.137832641601562,1998.0,0.5288072228431702,53
c3_025,3,-89.947049,21.157235,1998.0,0.6036269068717957,53
c3_028,3,-89.976421,21.165858,1998.0,0.6887341141700745,53
c3_036,3,-89.95189666748047,21.162894,1998.0,0.48473498225212097,53
c3_021,3,-90.007141,21.131635665893555,1998.0,0.6612643599510193,53
c3_035,3,-90.000943,21.144569396972656,1998.0,0.6950641870498657,53
c3_037,3,-89.97183990478516,21.162086486816406,1998.0,0.6781445145606995,53
c3_039,3,-89.976691,21.168283462524414,1998.0,0.5873405933380127,53
c3_041,3,-89.973996,21.137563705444336,1998.0,0.6197495460510254,53
c3_034,3,-90.041364,21.1402587890625,1998.0,0.5343935489654541,53
c3_047,3,-90.028698,21.126246,1998.0,0.7471178770065308,53
c3_048,3,-90.030315,21.124359130859375,1998.0,0.6879281997680664,53
c3_011,3,-90.035974,21.099299,1998.0,0.5740616917610168,53
c3_001,3,-90.080437,21.100377,1998.0,0.6370301842689514,53
c3_006,3,-89.94677734375,21.202237,1998.0,0.7389984726905823,53
c3_019,3,-89.958367,21.172056198120117,1998.0,0.7281854152679443,53
c3_031,3,-90.00740814208984,21.113042,1998.0,0.6379600167274475,53
c3_010,3,-90.01252746582031,21.114659,1998.0,0.6830682754516602,53
c3_012,3,-90.00768280029297,21.114389419555664,1998.0,0.5864430665969849,53
c3_016,3,-90.045675,21.097951889038086,1998.0,0.48343363404273987,53
c3_043,3,-89.967259,21.189841,1998.0,0.7057052850723267,53
c3_044,3,-90.046214,21.097413,1998.0,0.5608839392662048,53
c3_049,3,-90.016033,21.116006,1998.0,0.5988519191741943,53
c4_001,4,-90.002021,21.168822,1998.0,0.16761726140975952,53
c4_002,4,-90.013878,21.166397094726562,1998.0,0.157226100564003,53
c4_003,4,-90.040286,21.149421,1998.0,0.19867993891239166,53
c4_004,4,-89.94139099121094,21.181487,1998.0,0.2047392874956131,53
c4_005,4,-89.967529,21.183643341064453,1998.0,0.22647657990455627,53
c4_006,4,-89.943277,21.200620651245117,1998.0,0.14015962183475494,53
c4_007,4,-89.968068,21.171248,1998.0,0.15414972603321075,53
c4_008,4,-90.035705,21.15346336364746,1998.0,0.2580300569534302,53
c4_009,4,-89.967798,21.179332,1998.0,0.05214468389749527,53
c4_010,4,-89.949205,21.194961,1998.0,0.11271612346172333,53
c4_011,4,-89.943007,21.202506,1998.0,0.17139138281345367,53
c4_012,4,-89.945163,21.199811,1998.0,0.09834976494312286,53
c4_013,4,-89.972379,21.174481,1998.0,0.10777229070663452,53
c4_014,4,-90.041633,21.148612,1998.0,0.1854085773229599,53
c4_015,4,-89.960792,21.190380096435547,1998.0,0.17947614192962646,53
c4_016,4,-89.958098,21.184452056884766,1998.0,0.13273724913597107,53
c4_017,4,-90.074239,21.133790969848633,1998.0,0.3540430963039398,53
c4_018,4,-89.950822,21.1922664642334,1998.0,0.1188165619969368,53
c4_019,4,-89.996901,21.149959564208984,1998.0,0.4513968527317047,53
c4_020,4,-89.960523,21.186338424682617,1998.0,0.1565006673336029,53
c4_021,4,-89.9465103149414,21.185529708862305,1998.0,0.11108379065990448,53
c4_022,4,-89.957828,21.185529708862305,1998.0,0.1140468567609787,53
c4_023,4,-90.035705,21.144301,1998.0,0.49291321635246277,53
c4_024,4,-90.022501,21.156966,1998.0,0.14023740589618683,53
c4_025,4,-89.981002,21.165319,1998.0,0.20122142136096954,53
c4_026,4,-90.027621,21.162355422973633,1998.0,0.12952940165996552,53
c4_027,4,-89.949475,21.19415283203125,1998.0,-0.03546135500073433,53
c4_028,4,-89.940852,21.201428,1998.0,0.14454910159111023,53
c4_029,4,-89.961601,21.190919,1998.0,0.20430368185043335,53
c4_030,4,-90.041364,21.151576,1998.0,0.5046064257621765,53
c4_031,4,-90.062382,21.153732299804688,1998.0,0.14130625128746033,53
c4_032,4,-89.944085,21.193883,1998.0,0.10006771236658096,53
c4_033,4,-89.981811,21.164511,1998.0,0.348457396030426,53
c4_034,4,-89.940313,21.199811,1998.0,0.10610861331224442,53
c4_035,4,-90.072622,21.132714,1998.0,0.3880244791507721,53
c4_036,4,-89.942738,21.183643341064453,1998.0,0.13970781862735748,53
c4_037,4,-89.9742660522461,21.173673,1998.0,0.27775803208351135,53
c4_038,4,-89.966451,21.182565,1998.0,0.1314985752105713,53
c4_039,4,-90.014147,21.163972,1998.0,0.0720985010266304,53
c4_040,4,-89.944355,21.201428,1998.0,0.14603517949581146,53
c4_041,4,-90.011183,21.148881912231445,1998.0,0.5433903336524963,53
c4_042,4,-90.071814,21.131635665893555,1998.0,0.34843045473098755,53
c4_043,4,-90.11438751220703,21.11061668395996,1998.0,0.4584651589393616,53
c4_044,4,-89.956481,21.189302444458008,1998.0,0.27483072876930237,53
c4_045,4,-90.036513,21.153732299804688,1998.0,0.19722534716129303,53
c4_046,4,-89.98235321044922,21.169092178344727,1998.0,0.24514903128147125,53
c4_047,4,-89.992859,21.172864,1998.0,0.1367683708667755,53
c4_048,4,-89.948127,21.191457748413086,1998.0,0.1925753504037857,53
c4_049,4,-90.1195068359375,21.108461380004883,1998.0,0.43166232109069824,53
c4_050,4,-90.094718,21.12301254272461,1998.0,0.22792021930217743,53
c5_045,5,-90.018998,21.166128158569336,1998.0,0.18656204640865326,53
c5_008,5,-90.034357,21.155618,1998.0,0.25165680050849915,53
c5_010,5,-89.957289,21.163703,1998.0,0.26775062084198,53
c5_011,5,-90.004985,21.156696319580078,1998.0,0.19680120050907135,53
c5_012,5,-90.066424,21.154809951782227,1998.0,0.1552571952342987,53
c5_014,5,-90.006871,21.155887603759766,1998.0,0.19167523086071014,53
c5_016,5,-90.002829,21.15642738342285,1998.0,0.2883124351501465,53
c5_022,5,-90.044597,21.154809951782227,1998.0,0.2557331621646881,53
c5_024,5,-89.995284,21.15642738342285,1998.0,0.179168701171875,53
c5_003,5,-90.056993,21.154541015625,1998.0,0.16008982062339783,53
c5_013,5,-90.020614,21.157235,1998.0,0.17003224790096283,53
c5_020,5,-90.027621,21.156966,1998.0,0.19929824769496918,53
c5_025,5,-90.03301239013672,21.15966033935547,1998.0,0.10874270647764206,53
c5_034,5,-90.012261,21.166397094726562,1998.0,0.1804533451795578,53
c5_040,5,-90.069658,21.154541015625,1998.0,0.16399137675762177,53
c5_041,5,-89.998787,21.156156539916992,1998.0,0.19739271700382233,53
c5_043,5,-90.113042,21.13729476928711,1998.0,0.3232172727584839,53
c5_002,5,-90.042172,21.156156539916992,1998.0,0.19326284527778625,53
c5_004,5,-90.034088,21.156966,1998.0,0.21599183976650238,53
c5_001,5,-89.996093,21.155887603759766,1998.0,0.2887987494468689,53
c5_006,5,-90.035435,21.154809951782227,1998.0,0.17702165246009827,53
c5_015,5,-89.942738,21.172864,1998.0,0.32491570711135864,53
c5_018,5,-90.0685806274414,21.152385,1998.0,0.16331225633621216,53
c5_026,5,-89.998248,21.172326,1998.0,0.2146376371383667,53
c5_033,5,-90.01980590820312,21.156966,1998.0,0.3092651069164276,53
c5_036,5,-90.041902,21.15750503540039,1998.0,0.29151418805122375,53
c5_039,5,-90.060496,21.15642738342285,1998.0,0.21649260818958282,53
c5_005,5,-90.041633,21.159929275512695,1998.0,0.3496265113353729,53
c5_009,5,-90.038938,21.154271,1998.0,0.3309895694255829,53
c5_019,5,-90.057262,21.155349,1998.0,0.16466763615608215,53
c5_021,5,-90.089598,21.148073196411133,1998.0,0.1959892362356186,53
c5_030,5,-90.071814,21.151845932006836,1998.0,0.21941927075386047,53
c5_031,5,-90.003099,21.155618,1998.0,0.3102303147315979,53
c5_035,5,-90.095527,21.151845932006836,1998.0,0.20331688225269318,53
c5_037,5,-89.996632,21.160469,1998.0,0.38188889622688293,53
c5_023,5,-89.978038,21.180139541625977,1998.0,0.07189880311489105,53
c5_017,5,-90.040555,21.145917892456055,1998.0,0.28223514556884766,53
c5_027,5,-90.08879089355469,21.150768280029297,1998.0,0.32902076840400696,53
c5_047,5,-90.001213,21.154541015625,1998.0,0.554301381111145,53
c5_048,5,-90.028429,21.156696319580078,1998.0,0.27963948249816895,53
c5_029,5,-90.090407,21.149421,1998.0,0.18348462879657745,53
c5_032,5,-90.079359,21.150768280029297,1998.0,0.25062131881713867,53
c5_038,5,-90.04082489013672,21.156966,1998.0,0.28291094303131104,53
c5_046,5,-90.067233,21.152114868164062,1998.0,0.1614454835653305,53
c5_028,5,-90.095527,21.150499,1998.0,0.29114919900894165,53
c5_044,5,-89.973188,21.183374404907227,1998.0,0.17756639420986176,53
c5_042,5,-90.08124542236328,21.149421,1998.0,0.31263360381126404,53
c5_007,5,-90.021962,21.143491744995117,1998.0,0.34523308277130127,53
c10_001,3,-90.028968,21.158313,1998.0,0.17666682600975037,53
c10_005,3,-89.954594,21.163972,1998.0,0.31764480471611023,53
c10_002,3,-90.033549,21.15858268737793,1998.0,0.14037269353866577,53
c10_003,3,-90.030046,21.158044,1998.0,0.19853493571281433,53
c10_004,3,-90.029507,21.157773971557617,1998.0,0.20406846702098846,53
c10_006,3,-90.03301239013672,21.159122467041016,1998.0,0.15885308384895325,53
c10_007,3,-90.03301239013672,21.158044,1998.0,0.16373226046562195,53
c10_009,3,-90.032741,21.15858268737793,1998.0,0.16176004707813263,53
c10_010,3,-90.030585,21.158044,1998.0,0.166361004114151,53
c10_008,3,-89.95405578613281,21.163972,1998.0,0.30077314376831055,53
c1_051,1,-90.064538,21.118162155151367,1998.0,0.4816952645778656,53
c1_052,1,-90.05322265625,21.112234115600586,1998.0,0.6235082745552063,53
c1_053,1,-90.068041,21.142953,1998.0,0.6173673272132874,53
c1_054,1,-90.00040435791016,21.124359130859375,1998.0,0.5743331909179688,53
c1_055,1,-90.049178,21.1402587890625,1998.0,0.6302460432052612,53
c2_051,2,-90.111695,21.123821258544922,1998.0,0.31340426206588745,53
c2_052,2,-90.02277374267578,21.139720916748047,1998.0,0.5697327852249146,53
c2_053,2,-89.941929,21.138911,1998.0,0.7022204399108887,53
c2_054,2,-89.950013,21.130019,1998.0,0.6509808301925659,53
c2_055,2,-90.106306,21.128941,1998.0,0.3459951877593994,53
c3_062,3,-90.086634,21.149690628051758,1998.0,0.18204541504383087,53
c3_051,3,-90.010914,21.144301,1998.0,0.7297474145889282,53
c3_055,3,-90.079359,21.150499,1998.0,0.2336912453174591,53
c3_058,3,-90.000943,21.171248,1998.0,0.5426987409591675,53
c3_052,3,-90.094179,21.114929,1998.0,0.6067122220993042,53
c3_059,3,-90.039208,21.1402587890625,1998.0,0.6772031784057617,53
c3_053,3,-90.013608,21.152114868164062,1998.0,0.7546710968017578,53
c3_060,3,-89.958906,21.12489891052246,1998.0,0.8048363327980042,53
c3_057,3,-90.058071,21.159929275512695,1998.0,0.6278591156005859,53
c3_061,3,-89.973457,21.138911,1998.0,0.6519619822502136,53
c3_064,3,-89.989625,21.149959564208984,1998.0,0.5969358086585999,53
c3_063,3,-90.030046,21.125707,1998.0,0.7116021513938904,53
