date,t2m_c_c1,t2m_min_c_c1,t2m_max_c_c1,skin_t_c_c1,precip_mm_c1,evap_mm_c1,pot_evap_mm_c1,evap_gap_mm_c1,t2m_c_c2,t2m_min_c_c2,t2m_max_c_c2,skin_t_c_c2,precip_mm_c2,evap_mm_c2,pot_evap_mm_c2,evap_gap_mm_c2
1997-09-13,27.837901749207106,25.355298551349108,32.73538001296623,28.15636995034953,3.0574644364603247,3.2214342622075245,19.55801161158962,16.336577349382097,27.837901749207106,25.355298551349108,32.73538001296623,28.15636995034953,3.0574644364603247,3.2214342622075245,19.55801161158962,16.336577349382097
1997-09-14,28.15681254727417,25.69164203510769,31.776161252431848,28.64406057798743,1.7041710343433776,2.6807830924533667,22.13130194815837,19.450518855705003,28.15681254727417,25.69164203510769,31.776161252431848,28.64406057798743,1.7041710343433776,2.6807830924533667,22.13130194815837,19.450518855705003
1997-09-15,27.229715998659685,25.11479812304964,29.96876792679285,27.653717268007256,3.4595367542325954,2.5940534716794166,16.454367202619043,13.860313730939627,27.229715998659685,25.11479812304964,29.96876792679285,27.653717268007256,3.4595367542325954,2.5940534716794166,16.454367202619043,13.860313730939627
1997-09-16,26.951575774850824,25.242211446463045,30.079422848423633,27.30145295843954,6.14384899581295,2.859632006651836,13.197950239372988,10.338318232721152,26.951575774850824,25.242211446463045,30.079422848423633,27.30145295843954,6.14384899581295,2.859632006651836,13.197950239372988,10.338318232721152
1997-09-17,25.70789557444965,24.46901987149033,27.665139421151707,25.69280146860484,13.328980828468694,3.366094435899452,8.659498756223263,5.293404320323811,25.70789557444965,24.46901987149033,27.665139421151707,25.69280146860484,13.328980828468694,3.366094435899452,8.659498756223263,5.293404320323811
1997-09-18,25.40719207337287,23.401531381529708,29.994277381157985,25.442771105325505,1.7807559191488471,3.3119328037250746,15.87947624413721,12.567543440412136,25.40719207337287,23.401531381529708,29.994277381157985,25.442771105325505,1.7807559191488471,3.3119328037250746,15.87947624413721,12.567543440412136
1997-09-19,25.14817289419841,23.874230489431795,27.62285427995107,24.922385181965865,16.848217796459775,3.772862369733277,9.241291631817521,5.4684292620842445,25.14817289419841,23.874230489431795,27.62285427995107,24.922385181965865,16.848217796459775,3.772862369733277,9.241291631817521,5.4684292620842445
1997-09-20,25.166521542361068,23.487135590663797,28.443348552492807,25.06009309232786,10.358634199432263,3.442610310231161,8.932495411641579,5.489885101410418,25.166521542361068,23.487135590663797,28.443348552492807,25.06009309232786,10.358634199432263,3.442610310231161,8.932495411641579,5.489885101410418
1997-09-21,25.771903721754654,24.363090439353243,29.098445038562033,25.533040947201243,8.144995944942542,4.2231455875029855,8.954769102105288,4.731623514602303,25.771903721754654,24.363090439353243,29.098445038562033,25.533040947201243,8.144995944942542,4.2231455875029855,8.954769102105288,4.731623514602303
1997-09-22,26.550853205124497,24.186015110748144,30.94330569459072,26.670877059295265,0.672226371589896,3.8579209593189323,16.421405332803978,12.563484373485046,26.550853205124497,24.186015110748144,30.94330569459072,26.670877059295265,0.672226371589896,3.8579209593189323,16.421405332803978,12.563484373485046
1997-09-23,27.51159007923576,24.585017185943457,30.810658773144723,27.880990861483212,0.5068537444873525,3.207254536153355,20.485842252079962,17.27858771592661,27.51159007923576,24.585017185943457,30.810658773144723,27.880990861483212,0.5068537444873525,3.207254536153355,20.485842252079962,17.27858771592661
1997-09-24,27.323773362169675,24.31775706077218,31.760743522576774,27.72756425186384,0.4964733058645234,3.520220061800205,20.056816377598615,16.53659631579841,27.323773362169675,24.31775706077218,31.760743522576774,27.72756425186384,0.4964733058645234,3.520220061800205,20.056816377598615,16.53659631579841
1997-09-25,27.500782219999962,24.690951170455946,30.791971443286286,28.156662304770578,0.06754511284628688,2.9737422417937207,19.022622358614225,16.048880116820506,27.500782219999962,24.690951170455946,30.791971443286286,28.156662304770578,0.06754511284628688,2.9737422417937207,19.022622358614225,16.048880116820506
